study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJNA524899	SAMN11038190	SRS4425359	SRX5448493	SRR8650765	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8650765/SRR8650765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8650765/SRR8650765_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8650765/SRR8650765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8650765/SRR8650765_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8650765	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8650765		
PRJNA524899	SAMN11038193	SRS4425358	SRX5448492	SRR8650766	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8650766/SRR8650766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8650766/SRR8650766_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8650766/SRR8650766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8650766/SRR8650766_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8650766	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8650766		
PRJNA524899	SAMN11038192	SRS4425357	SRX5448491	SRR8650767	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8650767/SRR8650767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8650767/SRR8650767_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8650767/SRR8650767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8650767/SRR8650767_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8650767	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8650767		
PRJNA524899	SAMN11038180	SRS4425356	SRX5448490	SRR8650768	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8650768/SRR8650768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8650768/SRR8650768_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8650768/SRR8650768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8650768/SRR8650768_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8650768	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8650768		
PRJNA524899	SAMN11038181	SRS4425355	SRX5448489	SRR8650769	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8650769/SRR8650769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8650769/SRR8650769_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8650769/SRR8650769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8650769/SRR8650769_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8650769	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8650769		
PRJNA524899	SAMN11038182	SRS4425354	SRX5448488	SRR8650770	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8650770/SRR8650770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8650770/SRR8650770_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8650770/SRR8650770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8650770/SRR8650770_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8650770	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8650770		
PRJNA524899	SAMN11038183	SRS4425353	SRX5448487	SRR8650771	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8650771/SRR8650771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8650771/SRR8650771_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8650771/SRR8650771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8650771/SRR8650771_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8650771	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8650771		
PRJNA524899	SAMN11038184	SRS4425352	SRX5448486	SRR8650772	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8650772/SRR8650772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8650772/SRR8650772_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8650772/SRR8650772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8650772/SRR8650772_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8650772	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8650772		
PRJNA524899	SAMN11038185	SRS4425351	SRX5448485	SRR8650773	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8650773/SRR8650773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8650773/SRR8650773_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8650773/SRR8650773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8650773/SRR8650773_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8650773	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8650773		
PRJNA524899	SAMN11038186	SRS4425350	SRX5448484	SRR8650774	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8650774/SRR8650774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8650774/SRR8650774_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8650774/SRR8650774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8650774/SRR8650774_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8650774	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8650774		
PRJNA524899	SAMN11038187	SRS4425349	SRX5448483	SRR8650775	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8650775/SRR8650775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8650775/SRR8650775_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8650775/SRR8650775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8650775/SRR8650775_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8650775	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8650775		
PRJNA524899	SAMN11038188	SRS4425348	SRX5448482	SRR8650776	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8650776/SRR8650776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8650776/SRR8650776_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8650776/SRR8650776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8650776/SRR8650776_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8650776	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8650776		
PRJNA524899	SAMN11038189	SRS4425347	SRX5448481	SRR8650777	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8650777/SRR8650777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8650777/SRR8650777_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8650777/SRR8650777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8650777/SRR8650777_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8650777	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8650777		
PRJNA524899	SAMN11038174	SRS4425346	SRX5448480	SRR8650778	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8650778/SRR8650778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8650778/SRR8650778_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8650778/SRR8650778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/008/SRR8650778/SRR8650778_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8650778	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8650778		
PRJNA524899	SAMN11038175	SRS4425345	SRX5448479	SRR8650779	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8650779/SRR8650779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8650779/SRR8650779_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8650779/SRR8650779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/009/SRR8650779/SRR8650779_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8650779	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8650779		
PRJNA524899	SAMN11038176	SRS4425344	SRX5448478	SRR8650780	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8650780/SRR8650780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8650780/SRR8650780_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8650780/SRR8650780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/000/SRR8650780/SRR8650780_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8650780	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8650780		
PRJNA524899	SAMN11038177	SRS4425343	SRX5448477	SRR8650781	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8650781/SRR8650781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8650781/SRR8650781_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8650781/SRR8650781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/001/SRR8650781/SRR8650781_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8650781	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8650781		
PRJNA524899	SAMN11038170	SRS4425342	SRX5448476	SRR8650782	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8650782/SRR8650782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8650782/SRR8650782_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8650782/SRR8650782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/002/SRR8650782/SRR8650782_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8650782	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8650782		
PRJNA524899	SAMN11038171	SRS4425341	SRX5448475	SRR8650783	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8650783/SRR8650783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8650783/SRR8650783_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8650783/SRR8650783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/003/SRR8650783/SRR8650783_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8650783	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8650783		
PRJNA524899	SAMN11038172	SRS4425340	SRX5448474	SRR8650784	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8650784/SRR8650784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8650784/SRR8650784_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8650784/SRR8650784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/004/SRR8650784/SRR8650784_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8650784	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8650784		
PRJNA524899	SAMN11038173	SRS4425339	SRX5448473	SRR8650785	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8650785/SRR8650785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8650785/SRR8650785_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8650785/SRR8650785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/005/SRR8650785/SRR8650785_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8650785	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8650785		
PRJNA524899	SAMN11038178	SRS4425338	SRX5448472	SRR8650786	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8650786/SRR8650786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8650786/SRR8650786_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8650786/SRR8650786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/006/SRR8650786/SRR8650786_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8650786	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8650786		
PRJNA524899	SAMN11038179	SRS4425337	SRX5448471	SRR8650787	3880	Medicago truncatula	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8650787/SRR8650787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8650787/SRR8650787_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8650787/SRR8650787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR865/007/SRR8650787/SRR8650787_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8650787	ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8650787		
PRJNA528488	SAMN11191774	SRS4518240	SRX5554345	SRR8763754	3880	Medicago truncatula	NextSeq 500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/004/SRR8763754/SRR8763754.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/004/SRR8763754/SRR8763754.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/004/SRR8763754	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/004/SRR8763754		
PRJNA528488	SAMN11191773	SRS4518241	SRX5554346	SRR8763755	3880	Medicago truncatula	NextSeq 500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/005/SRR8763755/SRR8763755.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/005/SRR8763755/SRR8763755.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/005/SRR8763755	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/005/SRR8763755		
PRJNA528488	SAMN11191772	SRS4518242	SRX5554347	SRR8763756	3880	Medicago truncatula	NextSeq 500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/006/SRR8763756/SRR8763756.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/006/SRR8763756/SRR8763756.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/006/SRR8763756	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/006/SRR8763756		
PRJNA528488	SAMN11191831	SRS4518243	SRX5554348	SRR8763757	3880	Medicago truncatula	NextSeq 500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/007/SRR8763757/SRR8763757.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/007/SRR8763757/SRR8763757.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/007/SRR8763757	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/007/SRR8763757		
PRJNA528488	SAMN11191830	SRS4518244	SRX5554349	SRR8763758	3880	Medicago truncatula	NextSeq 500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/008/SRR8763758/SRR8763758.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/008/SRR8763758/SRR8763758.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/008/SRR8763758	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/008/SRR8763758		
PRJNA528488	SAMN11191708	SRS4518245	SRX5554350	SRR8763759	3880	Medicago truncatula	NextSeq 500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/009/SRR8763759/SRR8763759.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/009/SRR8763759/SRR8763759.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/009/SRR8763759	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/009/SRR8763759		
PRJNA528488	SAMN11191771	SRS4518246	SRX5554351	SRR8763760	3880	Medicago truncatula	NextSeq 500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/000/SRR8763760/SRR8763760.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/000/SRR8763760/SRR8763760.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/000/SRR8763760	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/000/SRR8763760		
PRJNA528488	SAMN11191770	SRS4518247	SRX5554352	SRR8763761	3880	Medicago truncatula	NextSeq 500	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/001/SRR8763761/SRR8763761.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/001/SRR8763761/SRR8763761.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/001/SRR8763761	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/001/SRR8763761		
PRJNA528488	SAMN11191769	SRS4518248	SRX5554353	SRR8763762	3880	Medicago truncatula	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/002/SRR8763762/SRR8763762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/002/SRR8763762/SRR8763762_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/002/SRR8763762/SRR8763762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/002/SRR8763762/SRR8763762_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/002/SRR8763762	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/002/SRR8763762		
PRJNA528488	SAMN11191768	SRS4518249	SRX5554354	SRR8763763	3880	Medicago truncatula	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/003/SRR8763763/SRR8763763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/003/SRR8763763/SRR8763763_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/003/SRR8763763/SRR8763763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/003/SRR8763763/SRR8763763_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/003/SRR8763763	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/003/SRR8763763		
PRJNA528488	SAMN11191767	SRS4518250	SRX5554355	SRR8763764	3880	Medicago truncatula	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/004/SRR8763764/SRR8763764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/004/SRR8763764/SRR8763764_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/004/SRR8763764/SRR8763764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/004/SRR8763764/SRR8763764_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/004/SRR8763764	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/004/SRR8763764		
PRJNA528488	SAMN11191766	SRS4518251	SRX5554356	SRR8763765	3880	Medicago truncatula	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/005/SRR8763765/SRR8763765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/005/SRR8763765/SRR8763765_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/005/SRR8763765/SRR8763765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/005/SRR8763765/SRR8763765_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/005/SRR8763765	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/005/SRR8763765		
PRJNA528488	SAMN11191765	SRS4518252	SRX5554357	SRR8763766	3880	Medicago truncatula	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/006/SRR8763766/SRR8763766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/006/SRR8763766/SRR8763766_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/006/SRR8763766/SRR8763766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/006/SRR8763766/SRR8763766_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/006/SRR8763766	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/006/SRR8763766		
PRJNA528488	SAMN11191764	SRS4518253	SRX5554358	SRR8763767	3880	Medicago truncatula	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/007/SRR8763767/SRR8763767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/007/SRR8763767/SRR8763767_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/007/SRR8763767/SRR8763767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/007/SRR8763767/SRR8763767_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/007/SRR8763767	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/007/SRR8763767		
PRJNA528488	SAMN11191763	SRS4518255	SRX5554359	SRR8763768	3880	Medicago truncatula	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/008/SRR8763768/SRR8763768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/008/SRR8763768/SRR8763768_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/008/SRR8763768/SRR8763768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/008/SRR8763768/SRR8763768_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/008/SRR8763768	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/008/SRR8763768		
PRJNA528488	SAMN11191762	SRS4518254	SRX5554360	SRR8763769	3880	Medicago truncatula	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/009/SRR8763769/SRR8763769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/009/SRR8763769/SRR8763769_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/009/SRR8763769/SRR8763769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/009/SRR8763769/SRR8763769_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/009/SRR8763769	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/009/SRR8763769		
PRJNA528488	SAMN11191761	SRS4518256	SRX5554361	SRR8763770	3880	Medicago truncatula	NextSeq 500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/000/SRR8763770/SRR8763770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/000/SRR8763770/SRR8763770_2.fastq.gz;	ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/000/SRR8763770/SRR8763770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR876/000/SRR8763770/SRR8763770_2.fastq.gz;			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/000/SRR8763770	ftp.sra.ebi.ac.uk/vol1/srr/SRR876/000/SRR8763770		
