secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	scientific_name	instrument_platform	library_layout	library_strategy	library_selection	experiment_title	study_alias	experiment_alias	run_alias	submitted_bytes	submitted_galaxy	sra_ftp	cram_index_ftp	cram_index_aspera	broker_name	sample_title
SRP161571	SAMN10026795	SRS3767942	SRX4673371	SRR7822200	SRA772061	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	NextSeq 500 sequencing; Hormone treatment	PRJNA490370	IAA3hr_3	74-MtIAA3h-3_S14_comb_R1_001.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR782/000/SRR7822200				Medicago truncatula A17 from seedlings roots
SRP161571	SAMN10026795	SRS3767942	SRX4673370	SRR7822201	SRA772061	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	NextSeq 500 sequencing; Hormone treatment	PRJNA490370	IAA3hr_2	73-MtIAA3h-2_S13_comb_R2_001.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR782/001/SRR7822201				Medicago truncatula A17 from seedlings roots
SRP161571	SAMN10026795	SRS3767942	SRX4673369	SRR7822202	SRA772061	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	NextSeq 500 sequencing; Hormone treatment	PRJNA490370	IAA3hr_1	72-MtIAA3h-1_S12_comb_R2_001.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR782/002/SRR7822202				Medicago truncatula A17 from seedlings roots
SRP161571	SAMN10026795	SRS3767942	SRX4673368	SRR7822203	SRA772061	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	NextSeq 500 sequencing; Hormone treatment	PRJNA490370	Control3hr_2	70-MtCont3h-2_S10_comb_R2_001.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR782/003/SRR7822203				Medicago truncatula A17 from seedlings roots
SRP161571	SAMN10026795	SRS3767942	SRX4673367	SRR7822204	SRA772061	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	NextSeq 500 sequencing; Hormone treatment	PRJNA490370	Control3hr_1	69-MtCont3h-1_S9_comb_R2_001.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR782/004/SRR7822204				Medicago truncatula A17 from seedlings roots
SRP161571	SAMN10026795	SRS3767942	SRX4673366	SRR7822205	SRA772061	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	NextSeq 500 sequencing; Hormone treatment	PRJNA490370	BAP3hr_3	77-MtBAP3h-3_S17_comb_R1_001.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR782/005/SRR7822205				Medicago truncatula A17 from seedlings roots
SRP161571	SAMN10026795	SRS3767942	SRX4673365	SRR7822206	SRA772061	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	cDNA	NextSeq 500 sequencing; Hormone treatment	PRJNA490370	BAP3hr_2	76-MtBAP3h-2_S16_comb_R1_001.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR782/006/SRR7822206				Medicago truncatula A17 from seedlings roots
SRP020488	SAMN01997263	SRS406744	SRX258980	SRR804912	SRA072486	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	size fractionation	Illumina Genome Analyzer IIx sequencing; GSM1113241: 10 day old leaf explant calli (NAA/BAP ); Medicago truncatula; RNA-Seq	GSE45726	GSM1113241_1	GSM1113241_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR804/SRR804912				GSM1113241: 10 day old leaf explant calli (NAA/BAP )
SRP020488	SAMN01997264	SRS406745	SRX258981	SRR804913	SRA072486	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	size fractionation	Illumina Genome Analyzer IIx sequencing; GSM1113242: 10 day old leaf explant calli (NAA); Medicago truncatula; RNA-Seq	GSE45726	GSM1113242_1	GSM1113242_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR804/SRR804913				GSM1113242: 10 day old leaf explant calli (NAA)
SRP020488	SAMN01997265	SRS406746	SRX258982	SRR804914	SRA072486	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	size fractionation	Illumina Genome Analyzer IIx sequencing; GSM1113243: 3 day old root tissue (Elongation Zone); Medicago truncatula; RNA-Seq	GSE45726	GSM1113243_1	GSM1113243_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR804/SRR804914				GSM1113243: 3 day old root tissue (Elongation Zone)
SRP020488	SAMN01997266	SRS406747	SRX258983	SRR804915	SRA072486	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	size fractionation	Illumina Genome Analyzer IIx sequencing; GSM1113244: 3 day old root tip tissue (Root tip); Medicago truncatula; RNA-Seq	GSE45726	GSM1113244_1	GSM1113244_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR804/SRR804915				GSM1113244: 3 day old root tip tissue (Root tip)
SRP166446	SAMN10279384	SRS3966106	SRX4920780	SRR8093908	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000064	HSRL000064_R1.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/008/SRR8093908				
SRP166446	SAMN10279387	SRS3966105	SRX4920779	SRR8093909	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000072	HSRL000072_R2.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/009/SRR8093909				
SRP166446	SAMN10279386	SRS3966104	SRX4920778	SRR8093910	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000071	HSRL000071_R2.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/000/SRR8093910				
SRP166446	SAMN10279384	SRS3966106	SRX4920777	SRR8093911	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000063	HSRL000063_R2.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/001/SRR8093911				
SRP166446	SAMN10279387	SRS3966105	SRX4920776	SRR8093912	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000074	HSRL000074_R1.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/002/SRR8093912				
SRP166446	SAMN10279387	SRS3966105	SRX4920775	SRR8093913	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000073	HSRL000073_R2.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/003/SRR8093913				
SRP166446	SAMN10279388	SRS3966103	SRX4920774	SRR8093914	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000076	HSRL000076_R1.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/004/SRR8093914				
SRP166446	SAMN10279388	SRS3966103	SRX4920773	SRR8093915	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000075	HSRL000075_R1.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/005/SRR8093915				
SRP166446	SAMN10279386	SRS3966104	SRX4920772	SRR8093916	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000070	HSRL000070_R1.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/006/SRR8093916				
SRP166446	SAMN10279388	SRS3966103	SRX4920771	SRR8093917	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000077	HSRL000077_R2.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/007/SRR8093917				
SRP166446	SAMN10279385	SRS3966102	SRX4920770	SRR8093918	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000068	HSRL000068_R2.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/008/SRR8093918				
SRP166446	SAMN10279385	SRS3966102	SRX4920769	SRR8093919	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000067	HSRL000067_R1.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/009/SRR8093919				
SRP166446	SAMN10279386	SRS3966104	SRX4920768	SRR8093920	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000069	HSRL000069_R1.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/000/SRR8093920				
SRP166446	SAMN10279385	SRS3966102	SRX4920767	SRR8093921	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000066	HSRL000066_R2.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/001/SRR8093921				
SRP166446	SAMN10279384	SRS3966106	SRX4920766	SRR8093922	SRA797602	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	RANDOM	Illumina HiSeq 2000 sequencing; RNA-Seq of Medicago truncatula hairy roots	PRJNA498047	HSRL000065	HSRL000065_R2.fastq.bz2			ftp.sra.ebi.ac.uk/vol1/srr/SRR809/002/SRR8093922				
SRP186731	SAMN10995018	SRS4396981	SRX5416227	SRR8617277	SRA851785	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; GSM3619424: Medicago truncatula non-inoculated roots rep 1 [Mt.root.T0.1.S1]; Medicago truncatula; RNA-Seq	GSE126986	GSM3619424	GSM3619424_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR861/007/SRR8617277				Medicago truncatula non-inoculated roots rep 1 [Mt.root.T0.1.S1]
SRP186731	SAMN10995018	SRS4396981	SRX5416227	SRR8617278	SRA851785	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; GSM3619424: Medicago truncatula non-inoculated roots rep 1 [Mt.root.T0.1.S1]; Medicago truncatula; RNA-Seq	GSE126986	GSM3619424	GSM3619424_r2			ftp.sra.ebi.ac.uk/vol1/srr/SRR861/008/SRR8617278				Medicago truncatula non-inoculated roots rep 1 [Mt.root.T0.1.S1]
SRP186731	SAMN10995018	SRS4396981	SRX5416227	SRR8617279	SRA851785	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; GSM3619424: Medicago truncatula non-inoculated roots rep 1 [Mt.root.T0.1.S1]; Medicago truncatula; RNA-Seq	GSE126986	GSM3619424	GSM3619424_r3			ftp.sra.ebi.ac.uk/vol1/srr/SRR861/009/SRR8617279				Medicago truncatula non-inoculated roots rep 1 [Mt.root.T0.1.S1]
SRP186731	SAMN10995018	SRS4396981	SRX5416227	SRR8617280	SRA851785	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; GSM3619424: Medicago truncatula non-inoculated roots rep 1 [Mt.root.T0.1.S1]; Medicago truncatula; RNA-Seq	GSE126986	GSM3619424	GSM3619424_r4			ftp.sra.ebi.ac.uk/vol1/srr/SRR861/000/SRR8617280				Medicago truncatula non-inoculated roots rep 1 [Mt.root.T0.1.S1]
SRP186731	SAMN10995017	SRS4396982	SRX5416228	SRR8617281	SRA851785	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; GSM3619425: Medicago truncatula non-inoculated roots rep 2 [Mt.root.T0.2.S2]; Medicago truncatula; RNA-Seq	GSE126986	GSM3619425	GSM3619425_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR861/001/SRR8617281				Medicago truncatula non-inoculated roots rep 2 [Mt.root.T0.2.S2]
SRP186731	SAMN10995017	SRS4396982	SRX5416228	SRR8617282	SRA851785	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; GSM3619425: Medicago truncatula non-inoculated roots rep 2 [Mt.root.T0.2.S2]; Medicago truncatula; RNA-Seq	GSE126986	GSM3619425	GSM3619425_r2			ftp.sra.ebi.ac.uk/vol1/srr/SRR861/002/SRR8617282				Medicago truncatula non-inoculated roots rep 2 [Mt.root.T0.2.S2]
SRP186731	SAMN10995017	SRS4396982	SRX5416228	SRR8617283	SRA851785	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; GSM3619425: Medicago truncatula non-inoculated roots rep 2 [Mt.root.T0.2.S2]; Medicago truncatula; RNA-Seq	GSE126986	GSM3619425	GSM3619425_r3			ftp.sra.ebi.ac.uk/vol1/srr/SRR861/003/SRR8617283				Medicago truncatula non-inoculated roots rep 2 [Mt.root.T0.2.S2]
SRP186731	SAMN10995017	SRS4396982	SRX5416228	SRR8617284	SRA851785	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; GSM3619425: Medicago truncatula non-inoculated roots rep 2 [Mt.root.T0.2.S2]; Medicago truncatula; RNA-Seq	GSE126986	GSM3619425	GSM3619425_r4			ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8617284				Medicago truncatula non-inoculated roots rep 2 [Mt.root.T0.2.S2]
SRP187226	SAMN11038199	SRS4425366	SRX5448500	SRR8650758	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC605-Control-72hr-rep3	SC605_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8650758				A17 nodulation zone-72h control-replicate 3
SRP187226	SAMN11038198	SRS4425365	SRX5448499	SRR8650759	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC604-Control-48hr-rep3	SC604_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8650759				A17 nodulation zone-48h control-replicate 3
SRP187226	SAMN11038195	SRS4425364	SRX5448498	SRR8650760	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC601-Control-0hr-rep3	SC601_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8650760				A17 nodulation zone-0h control-replicate 3
SRP187226	SAMN11038194	SRS4425363	SRX5448497	SRR8650761	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC505-Inoculated-72hr-rep3	SC505_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8650761				A17 nodulation zone-72h inoculated-replicate 3
SRP187226	SAMN11038197	SRS4425362	SRX5448496	SRR8650762	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC603-Control-24hr-rep3	SC603_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8650762				A17 nodulation zone-24h control-replicate 3
SRP187226	SAMN11038196	SRS4425361	SRX5448495	SRR8650763	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC602-Control-12hr-rep3	SC602_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8650763				A17 nodulation zone-12h control-replicate 3
SRP187226	SAMN11038191	SRS4425360	SRX5448494	SRR8650764	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC502-Inoculated-12hr-rep3	SC502_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8650764				A17 nodulation zone-12h inoculated-replicate 3
SRP187226	SAMN11038190	SRS4425359	SRX5448493	SRR8650765	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC501-Inoculated-0hr-rep3	SC501_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8650765				A17 nodulation zone-0h inoculated-replicate 3
SRP187226	SAMN11038193	SRS4425358	SRX5448492	SRR8650766	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC504-Inoculated-48hr-rep3	SC504_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8650766				A17 nodulation zone-48h inoculated-replicate 3
SRP187226	SAMN11038192	SRS4425357	SRX5448491	SRR8650767	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC503-Inoculated-24hr-rep3	SC503_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8650767				A17 nodulation zone-24h inoculated-replicate 3
SRP187226	SAMN11038180	SRS4425356	SRX5448490	SRR8650768	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC301-Inoculated-0hr-rep2	SC301_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8650768				A17 nodulation zone-0h inoculated-replicate 2
SRP187226	SAMN11038181	SRS4425355	SRX5448489	SRR8650769	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC302-Inoculated-12hr-rep2	SC302_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8650769				A17 nodulation zone-12h inoculated-replicate 2
SRP187226	SAMN11038182	SRS4425354	SRX5448488	SRR8650770	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC303-Inoculated-24hr-rep2	SC303_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8650770				A17 nodulation zone-24h inoculated-replicate 2
SRP187226	SAMN11038183	SRS4425353	SRX5448487	SRR8650771	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC304-Inoculated-48hr-rep2	SC304_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8650771				A17 nodulation zone-48h inoculated-replicate 2
SRP187226	SAMN11038184	SRS4425352	SRX5448486	SRR8650772	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC305-Inoculated-72hr-rep2	SC305_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8650772				A17 nodulation zone-72h inoculated-replicate 2
SRP187226	SAMN11038185	SRS4425351	SRX5448485	SRR8650773	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC401-Control-0hr-rep2	SC401_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8650773				A17 nodulation zone-0h control-replicate 2
SRP187226	SAMN11038186	SRS4425350	SRX5448484	SRR8650774	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC402-Control-12hr-rep2	SC402_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8650774				A17 nodulation zone-12h control-replicate 2
SRP187226	SAMN11038187	SRS4425349	SRX5448483	SRR8650775	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC403-Control-24hr-rep2	SC403_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8650775				A17 nodulation zone-24h control-replicate 2
SRP187226	SAMN11038188	SRS4425348	SRX5448482	SRR8650776	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC404-Control-48hr-rep2	SC404_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8650776				A17 nodulation zone-48h control-replicate 2
SRP187226	SAMN11038189	SRS4425347	SRX5448481	SRR8650777	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC405-Control-72hr-rep2	SC405_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8650777				A17 nodulation zone-72h control-replicate 2
SRP187226	SAMN11038174	SRS4425346	SRX5448480	SRR8650778	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC105-Inoculated-72hr-rep1	SC105_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/008/SRR8650778				A17 nodulation zone-72h inoculated-replicate 1
SRP187226	SAMN11038175	SRS4425345	SRX5448479	SRR8650779	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC201-Control-0hr-rep1	SC201_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/009/SRR8650779				A17 nodulation zone-0h control-replicate 1
SRP187226	SAMN11038176	SRS4425344	SRX5448478	SRR8650780	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC202-Control-12hr-rep1	SC202_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/000/SRR8650780				A17 nodulation zone-12h control-replicate 1
SRP187226	SAMN11038177	SRS4425343	SRX5448477	SRR8650781	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC203-Control-24hr-rep1	SC203_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/001/SRR8650781				A17 nodulation zone-24h control-replicate 1
SRP187226	SAMN11038170	SRS4425342	SRX5448476	SRR8650782	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC101-Inoculated-0hr-rep1	SC101_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/002/SRR8650782				A17 nodulation zone-0h inoculated-replicate 1
SRP187226	SAMN11038171	SRS4425341	SRX5448475	SRR8650783	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC102-Inoculated-12hr-rep1	SC102_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/003/SRR8650783				A17 nodulation zone-12h inoculated-replicate 1
SRP187226	SAMN11038172	SRS4425340	SRX5448474	SRR8650784	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC103-Inoculated-24hr-rep1	SC103_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/004/SRR8650784				A17 nodulation zone-24h inoculated-replicate 1
SRP187226	SAMN11038173	SRS4425339	SRX5448473	SRR8650785	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC104-Inoculated-48hr-rep1	SC104_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/005/SRR8650785				A17 nodulation zone-48h inoculated-replicate 1
SRP187226	SAMN11038178	SRS4425338	SRX5448472	SRR8650786	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC204-Control-48hr-rep1	SC204_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/006/SRR8650786				A17 nodulation zone-48h control-replicate 1
SRP187226	SAMN11038179	SRS4425337	SRX5448471	SRR8650787	SRA853800	Medicago truncatula	ILLUMINA	PAIRED	RNA-Seq	PolyA	Illumina HiSeq 2500 sequencing; RNASeq of Medicago truncatula Root Segments	PRJNA524899	SC205-Control-72hr-rep1	SC205_1.fastq			ftp.sra.ebi.ac.uk/vol1/srr/SRR865/007/SRR8650787				A17 nodulation zone-72h control-replicate 1
SRP189094	SAMN11191774	SRS4518240	SRX5554345	SRR8763754	SRA863775	Medicago truncatula	ILLUMINA	SINGLE	RNA-Seq	cDNA	NextSeq 500 sequencing; GSM3682376: Mt_INT_C1 [MT-INRNASUBMT1]; Medicago truncatula; RNA-Seq	GSE128680	GSM3682376	GSM3682376_r1			ftp.sra.ebi.ac.uk/vol1/srr/SRR876/004/SRR8763754				Mt_INT_C1 [MT-INRNASUBMT1]
